TurbineID,WindSpeed,RotorSpeed,BladeAngle,GearboxTemp,GeneratorTemp,Vibration,PowerOutput,Humidity,AmbientTemperature,TimeSinceLastMaintenance,Failure,FaultType
T69,21.5,16.2,30,93,95,0.65,1167,75,34,272,0,None
T63,8.3,14.5,40,89,90,0.59,1893,72,15,235,0,None
T93,16.5,19.2,28,71,76,0.67,1767,74,21,249,0,None
T10,22.9,14.9,15,70,86,1.2,1706,60,34,53,0,None
T13,20.9,19.3,35,85,82,0.65,1785,73,22,44,0,None
T93,24.3,10.8,39,74,81,0.82,1279,71,28,185,0,None
T5,9.6,18.3,42,96,86,1.38,1109,75,20,299,1,Gearbox
T58,12.3,17.6,32,84,81,0.64,1290,79,26,168,0,None
T59,15.1,17.2,19,77,80,1.03,943,77,18,30,0,None
T76,9.7,13.6,26,75,94,1.01,1197,69,26,246,0,None
T59,12.9,17.8,39,95,76,0.53,1568,72,25,223,0,None
T77,15.8,14.8,30,92,84,0.62,1831,65,32,132,0,None
T86,8.8,17.2,36,92,85,1.45,1923,60,31,234,1,Gearbox
T15,10.1,15.5,15,73,84,1.46,1694,63,19,104,0,None
T77,7.5,11.6,17,89,88,1.37,1881,61,34,104,0,None
T1,19.3,10.6,35,96,76,0.93,1221,75,23,33,0,None
T38,12.2,13.7,24,93,93,1.09,1645,64,16,94,0,None
T53,9.4,19.3,27,74,85,1.32,1974,62,17,184,0,None
T52,15.1,15.3,34,98,86,1.18,1572,66,23,256,0,None
T1,6.4,18,18,72,84,1.4,1371,79,33,153,0,None
T11,23.5,15.8,40,87,84,0.82,1189,65,18,81,0,None
T58,10.9,19.6,19,98,79,1.12,1246,73,25,124,0,None
T40,22.7,13.7,37,95,85,1.07,1123,77,26,86,0,None
T86,15,10.6,24,90,83,1.48,1673,77,33,40,0,None
T99,22,17.8,23,96,84,1.38,1696,79,15,103,1,Gearbox
T60,9.9,17.1,40,90,75,0.67,1758,67,33,66,0,None
T44,8.5,15.3,32,72,78,0.56,1414,70,20,173,0,None
T6,22,13.3,21,81,90,0.95,1052,65,32,98,0,None
T28,9.3,11.9,15,83,83,1.05,1364,61,23,114,0,None
T31,19.9,14.8,44,86,90,1.29,1723,80,22,293,0,None
T8,11.9,16.7,28,77,78,0.66,1841,77,35,290,0,None
T5,20,15.8,27,96,89,1.42,989,66,31,170,1,Gearbox
T54,23.2,14.4,17,77,81,1.07,1168,76,25,290,0,None
T17,24.6,15.4,42,90,89,1.34,1958,77,22,272,1,Blades
T38,12.2,11.1,19,96,77,1.34,1375,65,21,83,1,Gearbox
T9,12.4,17,25,92,82,1.45,978,79,29,237,1,Gearbox
T74,24.6,17.3,28,74,77,1.16,1124,66,23,296,0,None
T84,22.2,10.1,39,99,88,1.28,1810,71,28,234,0,None
T78,5.9,12.7,26,73,83,1.32,1735,76,23,290,0,None
T14,16.5,10.9,31,76,76,0.97,1139,72,22,164,0,None
T26,8.6,20,28,74,86,0.93,1012,65,22,51,0,None
T93,24.9,15.9,24,90,75,1.45,987,79,33,159,0,None
T62,7.8,14.7,43,94,91,0.57,1450,60,30,122,0,None
T91,16.2,14.6,39,77,94,1.45,1665,70,28,155,1,Generator
T25,18.3,19.6,20,99,91,1.08,1256,61,28,279,0,None
T80,23.7,16.6,32,74,94,0.79,995,73,19,241,0,None
T36,21.9,11.7,39,79,93,1.06,1441,61,34,288,0,None
T98,9.9,14.5,32,85,93,1.14,1141,61,17,163,0,None
T80,16.5,17.7,30,94,80,0.61,1099,70,19,158,0,None
T33,24.1,14.2,17,81,80,1.17,1752,74,15,240,0,None
T3,19.7,13.1,18,75,91,1.4,1565,68,22,209,1,Generator
T87,18.8,19.9,22,84,85,1.47,1247,78,21,38,0,None
T11,20.1,19.4,30,84,94,1.1,1407,79,32,64,0,None
T58,11.5,19.4,45,70,93,0.83,1146,69,28,202,0,None
T64,19.6,11.3,39,71,93,1.06,1518,72,31,78,0,None
T18,9.7,12.3,18,78,82,0.5,1733,80,18,244,0,None
T47,13.6,14.4,37,92,78,1.42,1371,76,26,37,1,Gearbox
T44,22.8,18.3,39,81,89,1.28,1322,63,25,172,0,None
T93,5.4,17.4,27,76,84,0.67,1177,61,24,71,0,None
T59,13.3,18.5,25,73,94,1.11,1256,71,35,116,0,None
T50,10.3,19.2,33,78,92,0.52,1296,77,24,129,0,None
T69,9,17.8,31,84,94,0.72,1244,75,17,270,0,None
T88,21.8,12.6,23,73,86,0.67,999,73,16,144,0,None
T29,18.9,12.9,27,70,86,0.66,1063,77,31,41,0,None
T93,7.3,13.5,31,74,92,1.05,1996,63,15,81,0,None
T90,14.9,13,32,92,85,1.46,1299,69,33,213,1,Gearbox
T67,14.3,12.5,31,84,93,0.63,1786,76,19,87,0,None
T2,7.9,17.5,40,83,76,1.37,1689,63,33,210,0,None
T25,21,10.3,16,71,82,0.58,1521,67,31,207,0,None
T19,12.3,17.3,25,91,92,0.58,1395,69,19,249,0,None
T40,20.2,18.2,37,76,79,1.13,1632,62,32,199,0,None
T2,8.8,10.7,35,73,83,1.07,1543,60,21,283,0,None
T83,11.3,10.6,43,95,75,0.84,1707,70,19,254,0,None
T65,6.9,12.9,33,85,81,1.03,1993,78,19,94,0,None
T62,7.9,12.1,34,92,81,1.25,1246,62,32,229,0,None
T91,22.7,15.8,36,95,90,1.27,1267,63,15,220,0,None
T54,7.2,16.8,21,99,89,0.51,1658,61,30,89,0,None
T45,6.9,16.3,38,89,84,0.58,1829,67,31,130,0,None
T49,23.8,13.6,24,72,90,0.5,1109,68,22,123,0,None
T99,17.9,15,28,87,84,0.52,1840,80,29,118,0,None
T69,7,16.4,15,85,84,1.34,1886,76,33,82,0,None
T38,24.4,11.2,40,72,88,0.58,1334,67,26,59,0,None
T4,7.9,12.3,44,79,89,1.21,1193,68,28,119,0,None
T17,20.3,18.9,17,82,92,1.48,1341,68,29,93,1,Generator
T53,5.7,13.4,34,75,90,1.32,1105,72,34,167,0,None
T85,17.5,18,44,70,88,0.57,965,78,23,292,0,None
T53,15.9,12.5,33,93,86,1.39,1777,65,26,103,1,Gearbox
T31,9.2,10.4,39,96,81,1.46,1527,65,24,227,1,Gearbox
T22,17.9,15,19,77,80,1.21,1444,80,21,161,0,None
T11,17.3,18.9,22,70,92,1.12,1135,70,34,69,0,None
T34,21,18.2,25,97,89,1.1,1508,74,25,295,0,None
T15,22.5,12.5,44,74,88,1.32,1342,76,34,262,1,Blades
T10,15.2,19.1,38,82,80,1.05,1457,70,35,253,0,None
T96,14.8,14.8,42,81,94,0.83,1000,60,32,84,0,None
T53,17.4,10.5,30,75,77,1.47,1915,75,18,210,0,None
T48,19.6,10.3,37,88,92,0.55,1741,72,16,252,0,None
T31,12.1,14.9,37,98,79,1.17,1715,78,26,257,0,None
T37,15.1,15.5,32,85,83,1.09,1540,76,26,218,0,None
T28,16.7,10.8,41,99,84,1.14,1150,68,27,194,0,None
T31,24.8,19.2,20,76,88,1.14,1014,61,16,162,0,None
T70,16.8,17.2,17,95,86,0.62,1298,71,21,163,0,None
T14,9.5,18,24,78,79,0.63,1354,80,25,271,0,None
T87,16.8,15.8,18,78,76,0.57,1737,63,25,233,0,None
T16,21.4,16.6,17,74,89,1.44,1063,70,34,190,0,None
T25,22.1,13.9,28,96,85,1.11,1799,62,34,189,0,None
T39,21,16.8,21,92,82,0.58,1387,79,33,65,0,None
T66,22.8,19.8,39,80,81,0.93,1780,77,20,51,0,None
T38,11.7,16.5,32,80,91,0.86,1444,71,28,169,0,None
T41,15.2,13.4,26,95,91,0.65,957,73,20,35,0,None
T98,20.6,12.9,24,98,92,1.32,1569,73,34,171,1,Gearbox
T40,10.3,19.6,32,88,79,1.28,1370,79,25,110,0,None
T64,12.4,11.9,28,82,92,0.96,1405,79,32,61,0,None
T89,21.6,18.1,17,72,95,1.02,1761,73,23,281,0,None
T100,20.4,14.7,35,74,87,0.94,1145,66,23,280,0,None
T16,24.4,14.4,30,74,76,1.05,928,73,16,89,0,None
T82,24.9,17.5,23,78,89,1.23,1215,71,24,206,0,None
T77,9.8,11.5,24,78,86,1.38,1071,76,28,53,0,None
T59,23,14.7,29,86,89,1.09,1278,77,18,103,0,None
T91,6.9,10.4,40,98,79,0.63,1129,73,19,134,0,None
T98,19.2,16.7,28,96,87,1.27,1007,70,34,212,0,None
T11,9.4,10.6,40,85,86,0.87,1810,77,30,48,0,None
T1,11,10.9,28,71,87,1.13,1130,69,33,88,0,None
T13,23.9,18.4,40,72,90,0.7,1300,70,25,179,0,None
T30,10.3,14.4,43,96,86,0.66,902,60,19,172,0,None
T69,18.5,12,16,79,81,0.55,1749,61,18,289,0,None
T18,8.6,15.9,17,80,81,0.81,1410,69,26,120,0,None
T78,6.9,15.2,19,74,89,1.1,1851,60,29,113,0,None
T13,11.8,14.1,19,77,88,0.82,958,64,33,157,0,None
T32,17.5,19.1,29,77,83,0.74,1080,74,23,162,0,None
T71,10,17.5,38,82,82,1.49,1183,73,22,247,0,None
T72,11,11.5,44,89,87,1.5,1877,71,34,101,0,None
T50,19.2,15.7,28,81,81,1.1,1289,77,24,197,0,None
T71,7.1,10.9,36,83,94,0.82,1106,67,25,62,0,None
T80,13.9,12.4,34,75,87,1.36,1782,73,24,123,0,None
T31,23.8,19.1,27,72,87,1.24,1233,73,30,233,0,None
T51,12.9,14.6,37,80,78,1.12,1285,73,16,44,0,None
T27,13.7,18.9,33,72,87,1.41,1620,73,32,137,0,None
T60,19.8,11.7,38,79,81,0.95,1322,76,23,54,0,None
T33,20.6,12.1,21,95,84,0.76,918,72,34,78,0,None
T53,20.4,13.5,26,81,86,1.47,1988,78,21,222,0,None
T93,25,13.7,35,76,85,1.36,1163,69,24,68,0,None
T72,6.4,17.5,19,97,91,1.41,1169,79,23,101,1,Gearbox
T33,24.6,16,38,89,77,1.42,1047,61,31,241,0,None
T41,24,15.5,19,100,78,0.88,1074,63,28,122,0,None
T19,22,16,25,79,78,1.36,1452,62,28,236,0,None
T85,14.1,17.3,22,76,91,1.39,1934,69,29,142,1,Generator
T41,22.4,18.9,17,79,77,1.05,1667,72,34,35,0,None
T85,9.4,14.1,23,94,94,1.13,1623,69,25,113,0,None
T89,20.8,18,42,75,94,1.08,1298,64,28,248,1,Blades
T42,8.7,15,16,77,95,0.52,1794,65,29,86,0,None
T23,21.3,17.2,16,91,95,1.04,1421,76,32,120,0,None
T75,17.3,18.7,36,92,78,0.54,1403,61,21,71,0,None
T33,7,10.3,26,99,88,0.95,1994,80,31,74,0,None
T20,22.9,15.5,22,99,83,0.55,1570,74,25,290,0,None
T25,16.6,19.9,30,90,90,0.96,1855,78,15,46,0,None
T90,18.1,15,23,81,83,0.8,1477,64,18,178,0,None
T52,10.7,18.6,27,84,83,1.27,1078,71,32,256,0,None
T12,22.4,11.9,36,83,93,0.98,1986,71,20,192,0,None
T32,15.9,16,19,82,85,1.01,1621,72,21,256,0,None
T33,13.4,18.7,44,80,90,1.4,1064,76,30,177,0,None
T74,15.7,14.3,16,75,88,0.98,1714,74,29,165,0,None
T68,19.1,14.9,39,81,88,0.66,1383,68,24,30,0,None
T15,18.9,10.8,37,99,82,0.61,1805,77,30,162,0,None
T51,12.2,10.4,23,96,80,0.81,1205,60,27,183,0,None
T6,12.7,14.7,19,89,93,0.77,1937,65,19,65,0,None
T91,16.2,18.4,41,76,75,1.32,1227,70,21,36,0,None
T69,23.5,19.3,35,96,78,1.26,1997,77,16,261,0,None
T69,19.9,16.6,24,79,78,0.56,1670,68,28,120,0,None
T82,12.8,18.3,16,86,94,0.7,1968,76,16,37,0,None
T92,11.7,17.3,43,97,75,0.95,1697,65,30,293,0,None
T35,15.5,17,27,80,75,0.59,1730,79,26,183,0,None
T86,22.4,17.7,20,97,80,0.67,1034,60,24,62,0,None
T34,5.2,15.1,42,77,81,1.41,917,64,27,177,0,None
T63,19.2,14.6,26,98,86,1.04,995,60,27,265,0,None
T68,10.9,11.6,29,81,94,1.3,1381,60,27,31,0,None
T18,9.2,18.4,36,81,84,0.83,1342,78,29,73,0,None
T26,5.2,10.4,40,87,81,0.87,1102,66,28,225,0,None
T86,22.9,12.7,18,80,91,1.36,948,65,25,224,1,Generator
T97,23.2,15.2,42,83,83,1.16,1661,65,32,276,1,Blades
T61,6.2,19.7,43,85,78,1.18,1118,76,34,49,0,None
T78,15.4,17.9,23,85,91,1.14,1976,66,27,182,0,None
T95,8.1,13.7,30,99,75,1.04,1014,72,29,79,0,None
T74,20.2,17.1,41,78,79,1.49,1300,77,25,37,1,Blades
T88,18.3,19.3,30,79,88,1.39,1427,66,23,196,0,None
T85,10.9,15.4,29,95,77,1.21,1140,63,32,293,0,None
T48,7.3,14.6,34,82,80,1.18,1454,61,19,147,0,None
T72,21.6,15.5,38,72,83,0.58,1037,71,29,83,0,None
T96,18.5,13.1,35,84,83,0.99,902,72,18,198,0,None
T31,5.1,19.1,34,87,94,1,1668,77,30,113,0,None
T34,17.6,18,26,89,89,0.55,1818,69,20,75,0,None
T87,21.2,17.1,34,77,76,1.26,1532,77,27,108,0,None
T89,16.8,15.9,18,99,79,0.5,1151,70,18,189,0,None
T7,13.5,19.7,27,92,87,0.93,1334,72,15,77,0,None
T83,16.7,13,21,92,89,1.4,1589,71,30,295,1,Gearbox
T7,17.4,12.8,31,96,83,0.84,936,66,33,233,0,None
T47,17.8,12.4,23,71,92,1.08,1004,77,31,298,0,None
T8,24.3,17.4,30,88,94,0.81,1954,78,18,39,0,None
T78,8.6,18,38,95,87,0.68,1646,77,20,171,0,None
T1,17.5,16,28,71,86,1.23,1667,62,31,234,0,None
T77,8.8,16.5,22,93,90,0.7,1013,73,15,226,0,None
T3,9.2,13.5,22,100,91,0.57,1156,69,26,203,0,None
T53,18.4,10.4,42,88,79,0.94,1330,62,32,179,0,None
T92,23.3,12.5,38,83,85,1.21,1126,61,19,74,0,None
T38,8.2,15.8,16,84,84,1.08,1790,74,18,251,0,None
T51,24.2,18.1,43,90,94,0.74,1567,68,19,281,1,Blades
T15,11.4,17.8,18,87,77,1.32,1117,68,30,166,0,None
T100,12.8,11.8,35,94,94,0.6,1748,64,34,47,0,None
T67,8.1,10.5,32,83,86,1.17,1495,72,19,180,0,None
T64,17.3,18.5,16,83,81,1.11,1129,63,17,169,0,None
T68,16.9,10.8,24,92,92,1.4,1827,60,20,104,1,Gearbox
T5,13.8,13.9,38,89,76,1.03,1131,60,17,286,0,None
T90,14.5,10.9,24,93,81,1.32,1660,67,15,222,1,Gearbox
T89,17.5,15.6,29,97,90,0.72,1340,74,24,290,0,None
T10,16.7,13.6,36,78,92,1.05,1724,72,30,85,0,None
T8,12.5,12,17,79,78,1.03,1366,65,21,239,0,None
T12,22.7,16,40,86,94,0.8,1215,62,22,268,0,None
T64,18.4,13.6,16,98,76,0.51,1957,67,20,251,0,None
T59,9.1,11.7,23,95,84,1.24,1735,78,18,290,0,None
T67,11.4,17,38,84,77,0.9,1810,67,16,225,0,None
T91,20.8,18.4,42,87,77,0.8,1244,62,26,226,1,Blades
T50,7.1,12.7,38,91,93,0.69,1283,78,30,47,0,None
T23,20,11.9,22,86,93,1.35,1090,66,25,198,1,Generator
T40,12.2,10.8,45,73,87,0.83,1391,75,32,258,0,None
T97,16,15.3,27,81,94,0.7,1997,65,24,210,0,None
T78,10.6,18.3,26,71,85,1.02,1548,77,16,57,0,None
T87,24.7,12.5,41,90,91,1.28,1697,62,27,45,1,Blades
T95,23.1,14.6,17,80,77,1.1,1711,65,29,238,0,None
T77,23.6,11.6,32,92,83,1.46,1123,75,17,87,1,Gearbox
T76,8.7,14,44,83,85,1.46,962,68,25,184,0,None
T99,21.8,10.2,18,71,91,1.4,1034,71,21,64,1,Generator
T18,15.7,19.1,31,81,82,1.07,1692,66,34,194,0,None
T21,19.2,16.8,19,77,95,1.27,1401,67,19,77,0,None
T1,9.4,13.3,42,76,90,0.79,1895,72,29,155,0,None
T38,19.2,18.8,33,81,86,1.08,1303,76,21,63,0,None
T41,23.3,11.8,22,99,82,0.57,1013,78,23,222,0,None
T42,10.3,10.8,24,99,88,0.76,1965,67,32,184,0,None
T9,9.7,19.4,30,94,88,0.83,1341,73,35,149,0,None
T23,7.1,13.1,37,77,89,0.86,1833,70,17,245,0,None
T78,10.3,19.4,30,93,87,0.66,951,73,24,136,0,None
T11,15.7,16.4,21,70,83,0.58,1295,72,27,220,0,None
T71,21.7,19.8,36,72,91,1.08,1554,72,23,202,0,None
T31,10.6,17.5,19,95,80,0.99,1477,69,18,36,0,None
T88,17.4,11.1,39,87,88,1.08,1700,66,15,61,0,None
T26,14.6,18.5,27,81,84,0.63,1871,68,16,139,0,None
T30,10.8,11.5,35,92,93,1.45,1734,77,25,220,1,Gearbox
T34,15.2,16.9,25,73,87,0.91,1241,67,23,39,0,None
T46,8.4,15,35,79,92,0.95,1966,77,35,283,0,None
T69,17.8,17.1,42,92,94,1.05,1911,63,33,38,0,None
T5,7.3,17.6,36,76,78,1.19,1593,71,27,121,0,None
T61,19.6,18,35,88,86,0.88,1461,62,24,155,0,None
T83,8.6,18.3,38,83,93,0.64,1468,69,26,51,0,None
T38,25,18.5,30,76,92,1.28,1709,79,24,131,0,None
T28,21.5,14.1,22,97,79,0.76,1432,73,22,36,0,None
T26,11.9,18.9,39,83,85,0.94,1985,60,27,225,0,None
T61,13.5,17.2,34,88,79,1.13,1682,76,34,129,0,None
T23,10.2,18.4,24,78,93,1.47,1162,70,28,196,1,Generator
T46,20.3,19.9,23,80,75,0.53,1624,73,19,194,0,None
T30,12.6,11.2,30,71,79,1.02,1433,73,25,66,0,None
T67,20.1,13.7,21,84,83,1.44,1076,64,18,116,0,None
T92,5.4,18.1,41,80,79,0.76,1471,68,17,250,0,None
T33,7.7,10.9,39,80,94,0.61,1845,64,22,210,0,None
T3,12.3,15.4,24,97,80,1.1,927,64,19,267,0,None
T69,7.2,18.6,16,91,82,0.65,1836,71,34,200,0,None
T83,17,10.2,17,84,78,1.38,1654,64,16,226,0,None
T42,6,19.4,24,76,94,1.22,1698,64,34,126,0,None
T62,22.2,19.8,19,99,83,0.62,1882,73,32,128,0,None
T58,20.2,13.2,41,72,80,1.08,1938,68,20,244,1,Blades
T57,9.3,17.7,28,74,80,0.53,1225,64,17,63,0,None
T1,14.7,11.3,25,78,87,1.35,1911,68,26,203,0,None
T73,14,17.7,22,99,95,0.71,1138,72,20,248,0,None
T60,19.5,14.8,40,78,94,1.23,1059,72,20,67,0,None
T69,13,18.6,39,85,95,0.61,1510,78,26,148,0,None
T59,5.7,12.1,27,93,83,0.97,1920,79,24,143,0,None
T46,10.5,16.7,20,98,93,1.43,960,64,25,166,1,Gearbox
T34,14.3,17.9,44,88,84,0.57,1481,70,21,91,0,None
T97,24.5,12,24,82,85,0.8,1646,69,21,87,0,None
T25,22.6,18.2,38,100,85,1.28,1720,75,35,218,0,None
T42,8.6,19.6,29,71,76,0.96,1454,64,23,150,0,None
T29,19.5,16.2,38,95,79,1.15,1532,65,19,233,0,None
T25,23.7,17.8,29,78,93,1.31,1399,63,29,238,1,Generator
T54,5.2,15.3,43,95,93,1.28,1696,75,31,55,0,None
T73,19.4,16,39,75,79,0.9,1317,65,20,119,0,None
T67,14.2,10.1,23,80,81,0.93,1208,68,17,52,0,None
T15,18.6,15.2,28,72,92,1.07,1189,65,21,77,0,None
T4,17.1,15.8,18,76,79,0.62,1619,80,26,180,0,None
T38,24.7,16.7,42,88,93,1.37,1917,73,23,56,1,Generator
T20,10.8,11.7,17,93,91,0.59,1201,66,18,299,0,None
T23,20.7,12.4,16,97,91,0.68,1175,62,15,288,0,None
T37,9.7,17.6,30,74,93,1.44,1687,69,25,185,1,Generator
T62,13.7,11.7,33,74,93,0.78,910,64,32,120,0,None
T8,24.5,14.2,22,98,93,0.74,1818,63,27,198,0,None
T37,20.3,12.5,32,93,93,0.93,1317,66,32,261,0,None
T45,11.3,15.5,42,86,87,1.22,1892,79,30,34,0,None
T97,17.4,19.9,34,84,78,0.87,1679,68,22,168,0,None
T33,6,18.5,29,75,87,1.37,1772,64,23,53,0,None
T7,10.3,12.7,19,81,94,0.65,1088,67,32,252,0,None
T22,19.4,13.7,20,81,94,0.62,1301,70,29,174,0,None
T5,16.4,19.2,30,89,90,0.58,1209,61,26,242,0,None
T15,14.4,19,29,88,89,0.8,1687,66,34,66,0,None
T21,18.8,11.6,31,72,94,0.7,925,63,16,275,0,None
T89,13,18.3,30,95,81,0.96,1581,62,32,35,0,None
T17,5.5,13,25,98,78,1.5,1855,78,21,45,1,Gearbox
T56,13.8,15.4,36,93,81,1.37,948,66,28,189,1,Gearbox
T50,23,10.1,21,75,94,1.39,1220,64,33,261,1,Generator
T7,22.1,20,41,75,79,1.33,1129,74,22,227,1,Blades
T50,13.2,17.6,21,92,79,0.77,1998,61,25,243,0,None
T60,5.4,12.4,27,83,79,0.73,1984,79,21,232,0,None
T83,17.7,16.8,21,93,85,1.23,1037,80,29,229,0,None
T7,19.8,12.9,34,72,91,1.1,1114,75,18,239,0,None
T40,10.9,10.9,29,91,83,0.71,925,80,30,88,0,None
T45,14.5,14.3,26,83,77,1.47,1523,65,31,259,0,None
T59,24.8,16.1,29,71,90,0.92,1654,65,16,246,0,None
T88,16.5,10.9,28,86,87,1.31,1620,77,23,208,0,None
T75,12,15.2,41,91,85,0.57,1186,72,29,263,0,None
T55,17.5,15.1,19,86,94,0.54,1124,74,17,217,0,None
T64,8.6,16.3,39,74,84,0.96,961,60,31,108,0,None
T65,9,12.4,35,94,90,0.62,1596,69,28,197,0,None
T54,23.5,10.2,25,80,78,1.48,1170,66,24,93,0,None
T96,9.8,13.2,43,98,83,1.31,998,63,17,136,1,Gearbox
T40,11.2,14,20,97,79,0.95,1290,70,16,220,0,None
T53,15.9,16.4,24,76,82,1.48,1063,66,20,200,0,None
T44,23,19.3,26,84,85,0.74,1457,71,31,80,0,None
T63,20.6,12,34,74,78,1.18,1064,62,33,216,0,None
T2,5.9,16.9,43,90,91,0.52,1987,76,20,48,0,None
T79,18.9,11,33,96,83,0.87,1269,79,21,192,0,None
T21,15.1,11.9,41,89,93,0.58,1422,73,18,231,0,None
T88,14.5,15.1,42,78,88,0.87,1556,63,29,250,0,None
T50,18.8,17.1,29,72,79,0.88,1836,75,16,226,0,None
T81,8.9,18.6,29,72,88,0.88,1943,78,34,176,0,None
T52,24.6,17.4,22,88,75,0.91,1304,67,21,139,0,None
T9,17.9,10.2,33,99,91,1.12,1366,70,30,252,0,None
T99,12.3,16.8,19,91,94,0.69,1066,61,34,249,0,None
T20,17,18.2,34,92,89,0.73,1109,71,18,220,0,None
T83,9.3,15.3,42,80,94,1.15,1694,61,17,265,0,None
T18,17.7,19.7,38,88,81,0.97,1379,67,21,157,0,None
T84,5.6,10,34,79,83,0.66,1826,66,27,82,0,None
T30,11.8,18.2,40,97,83,1.29,1482,64,15,129,0,None
T65,20,13.3,37,74,77,1.43,1211,77,27,219,0,None
T24,21.2,16.5,31,89,91,0.97,1647,72,27,48,0,None
T88,10.1,16.9,31,92,85,1.11,1420,74,16,123,0,None
T47,15.8,13.1,18,91,85,1.32,1879,70,25,165,1,Gearbox
T83,15.6,20,28,78,88,1.46,1309,75,32,188,0,None
T94,13.4,11,31,85,78,1.47,1180,67,21,126,0,None
T90,9.6,11.6,29,90,91,1.42,1383,69,31,269,1,Generator
T44,19.1,18.9,38,98,82,1.32,1834,62,24,31,1,Gearbox
T29,10,11.2,20,85,77,0.93,1807,66,32,294,0,None
T77,23.2,13.8,39,79,79,1.17,1883,62,24,259,0,None
T68,15.6,17.3,37,82,80,1.26,1835,70,33,159,0,None
T17,22.4,17.9,42,86,79,0.59,1263,79,33,183,1,Blades
T97,10.8,19.5,26,99,80,0.62,1551,76,15,127,0,None
T5,21.1,17.9,20,89,95,1.21,1774,69,23,243,0,None
T92,7.3,18.4,38,75,86,1.17,1823,66,33,170,0,None
T88,20.3,19.5,33,95,87,1.3,1342,67,15,213,0,None
T81,12.7,15.5,36,75,78,0.68,1465,69,17,210,0,None
T50,14.4,13.4,45,71,76,1.44,1220,65,24,239,0,None
T40,8.3,17.6,21,73,81,0.74,1668,67,35,153,0,None
T46,5.4,11.6,27,94,90,0.64,1639,70,34,229,0,None
T51,18.3,10.7,21,97,86,0.82,1549,77,27,71,0,None
T11,16.8,17.9,41,78,75,1.31,1590,62,20,273,0,None
T12,17.4,19.5,16,85,91,0.53,1889,68,28,30,0,None
T13,10.1,14.4,19,88,77,0.73,1802,64,21,213,0,None
T64,9.8,11.6,22,83,84,1.46,1037,73,28,171,0,None
T8,21.6,15,38,72,95,0.52,1607,71,18,36,0,None
T65,20.2,13.9,34,72,77,0.78,1078,72,27,223,0,None
T9,11.7,13.7,27,83,91,0.83,1063,71,29,100,0,None
T92,17.8,16.3,20,94,91,1.42,1394,75,29,292,1,Gearbox
T2,21.6,11.7,25,73,84,1.35,1434,63,35,34,0,None
T78,22.8,13.8,37,76,95,0.96,1015,64,16,93,0,None
T13,5.1,18.7,26,78,81,0.82,1463,74,17,80,0,None
T2,21.3,17.3,29,87,81,1.44,1094,63,27,204,0,None
T68,12,10.6,33,71,78,0.69,1506,75,25,101,0,None
T76,19.4,15.1,42,96,82,0.98,1815,63,28,244,0,None
T48,12.4,10.9,23,84,81,0.92,995,80,29,275,0,None
T74,17.1,19.6,28,85,87,1.44,1339,61,16,188,0,None
T3,17.9,12.4,24,80,76,1.26,1157,76,25,87,0,None
T68,13.1,19.3,29,76,81,0.96,1532,65,25,54,0,None
T6,15.3,18.3,36,81,75,1.11,1883,66,27,190,0,None
T87,19.5,15.5,29,97,75,1.41,1117,78,22,67,1,Gearbox
T5,14.5,13.4,40,73,91,1.33,1644,66,16,60,1,Generator
T3,5.3,18.6,32,72,90,1.12,1002,68,21,292,0,None
T10,5.3,11.5,27,73,90,1.42,1500,64,19,215,0,None
T43,18.2,11.8,38,93,82,0.88,1644,62,31,297,0,None
T19,21.9,12.2,28,71,89,1.23,1638,62,33,86,0,None
T14,20.7,16,30,80,80,0.52,1712,72,18,85,0,None
T21,11.2,13.1,45,83,81,1.08,1359,61,27,219,0,None
T43,14.4,19.9,39,85,86,0.64,1736,65,19,235,0,None
T28,9.7,12,41,70,89,1.02,1420,68,32,286,0,None
T21,24.8,18.1,33,85,80,0.75,1255,62,30,39,0,None
T36,10.2,11,25,76,89,0.88,1254,75,27,285,0,None
T24,13.3,13.5,45,73,94,1.29,1093,79,21,31,0,None
T54,18.6,12.4,22,86,85,0.56,1693,78,35,253,0,None
T38,22.5,19.8,41,92,83,1.04,1073,79,28,289,1,Blades
T17,6,10.3,42,98,80,0.64,1600,71,30,149,0,None
T22,11,17.2,40,97,82,1.07,1632,63,33,177,0,None
T83,16.4,12.5,18,82,86,1.13,1215,73,31,230,0,None
T45,17.4,18.1,41,91,94,0.68,1437,61,31,219,0,None
T74,6.4,13.1,35,91,80,0.51,1638,70,20,141,0,None
T61,18.3,11.9,35,82,80,0.59,900,76,21,195,0,None
T11,15.6,16.9,39,73,94,1.19,1202,77,23,81,0,None
T61,21.6,12.6,30,81,87,0.88,1318,66,33,175,0,None
T38,9.4,14.9,23,100,90,0.87,1924,64,16,59,0,None
T66,8.9,11.3,32,87,92,1.19,1411,74,20,77,0,None
T33,20.9,17.2,18,80,77,1,1458,63,24,119,0,None
T43,19.1,14.1,35,92,85,1.14,1631,80,29,200,0,None
T31,20.8,11.4,29,91,78,1.42,1397,67,18,59,1,Gearbox
T35,20.6,17.4,30,87,87,1.01,1376,75,25,238,0,None
T37,7.1,11,21,89,94,1.14,1972,75,22,265,0,None
T47,10.6,15.7,16,88,76,1.14,1794,66,19,54,0,None
T100,10.2,16.1,33,99,80,1.03,1672,68,16,125,0,None
